module,type,name,res_id,src,value,comments
base,model,"ir.model.fields,field_description",base.field_ir_cron__state,Action To Do,,
base,model,"ir.model.fields,field_description",base.field_ir_actions_act_url__type,Action Type,,
base,model,"ir.model.fields,field_description",base.field_ir_actions_act_window__type,Action Type,,
base,model,"ir.model.fields,field_description",base.field_ir_actions_act_window_close__type,Action Type,,
base,model,"ir.model.fields,field_description",base.field_ir_actions_actions__type,Action Type,,
base,model,"ir.model.fields,field_description",base.field_ir_actions_client__type,Action Type,,
base,model,"ir.model.fields,field_description",base.field_ir_actions_report__type,Action Type,,
base,model,"ir.model.fields,field_description",base.field_ir_actions_server__type,Action Type,,
base,model,"ir.model.fields,field_description",base.field_ir_cron__type,Action Type,,
base,model_terms,"ir.ui.view,arch_db",base.view_server_action_search,Action Type,,
base,model,"ir.model,name",base.model_ir_actions_act_url,Action URL,,
base,model,"ir.model.fields,field_description",base.field_ir_actions_act_url__url,Action URL,,
base,model,"ir.model.fields,field_description",base.field_ir_actions_act_window__usage,Action Usage,,
base,model,"ir.model,name",base.model_ir_actions_act_window,Action Window,,
base,model,"ir.model,name",base.model_ir_actions_act_window_close,Action Window Close,,
base,model,"ir.model,name",base.model_ir_actions_act_window_view,Action Window View,,
base,model,"ir.actions.act_window,name",base.ir_sequence_actions,Actions,,
base,model,"ir.model,name",base.model_ir_actions_actions,Actions,,
base,model,"ir.ui.menu,name",base.menu_ir_sequence_actions,Actions,,
base,model,"ir.ui.menu,name",base.next_id_6,Actions,,
base,model_terms,"ir.ui.view,arch_db",base.view_server_action_form,Actions,,
base,model_terms,"ir.ui.view,arch_db",base.res_lang_tree,Activate Language and Update Translations,,
base,model_terms,"ir.ui.view,arch_db",base.res_lang_form,Activate and Translate,,
base,model,"ir.model.fields,field_description",base.field_ir_cron__active,Active,,
base,model,"ir.model.fields,field_description",base.field_ir_filters__active,Active,,
base,model,"ir.model.fields,field_description",base.field_ir_mail_server__active,Active,,
base,model,"ir.model.fields,field_description",base.field_ir_model_access__active,Active,,
base,model,"ir.model.fields,field_description",base.field_ir_rule__active,Active,,
base,model,"ir.model.fields,field_description",base.field_ir_sequence__active,Active,,
base,model,"ir.model.fields,field_description",base.field_ir_ui_menu__active,Active,,
base,model,"ir.model.fields,field_description",base.field_ir_ui_view__active,Active,,
base,model,"ir.model.fields,field_description",base.field_res_bank__active,Active,,
base,model,"ir.model.fields,field_description",base.field_res_currency__active,Active,,
base,model,"ir.model.fields,field_description",base.field_res_lang__active,Active,,
base,model,"ir.model.fields,field_description",base.field_res_partner__active,Active,,
base,model,"ir.model.fields,field_description",base.field_res_partner_category__active,Active,,
base,model,"ir.model.fields,field_description",base.field_res_partner_industry__active,Active,,
base,model,"ir.model.fields,field_description",base.field_res_users__active,Active,,
base,model_terms,"ir.ui.view,arch_db",base.res_lang_search,Active,,
base,model_terms,"ir.ui.view,arch_db",base.view_currency_search,Active,,
base,model_terms,"ir.ui.view,arch_db",base.view_view_search,Active,,
base,model,"ir.model.fields,field_description",base.field_res_partner__active_lang_count,Active Lang Count,,
base,model,"ir.model.fields,field_description",base.field_res_users__active_lang_count,Active Lang Count,,
base,model,"ir.model.fields,field_description",base.field_ir_sequence__number_next_actual,Actual Next Number,,
base,model,"ir.model.fields,field_description",base.field_ir_sequence_date_range__number_next_actual,Actual Next Number,,
base,model,"ir.module.module,summary",base.module_mail_bot,Add OdooBot in discussions,,
base,model,"ir.module.module,summary",base.module_sale_subscription_sepa_direct_debit,Add SEPA Direct Debit as payment method to subscriptions,,
base,model,"ir.module.module,summary",base.module_crm_sms,Add SMS capabilities to CRM,,
base,model,"ir.module.module,summary",base.module_transifex,Add a link to edit a translation in Transifex,,
base,model,"ir.module.module,summary",base.module_base_address_city,Add a many2one field city on addresses,,
base,model,"ir.module.module,summary",base.module_website_form_project,Add a task suggestion form to your website,,
base,model,"ir.module.module,summary",base.module_delivery_barcode,Add barcode scanning facilities to Delivery.,,
base,model,"ir.module.module,summary",base.module_event_barcode,Add barcode scanning feature to event management.,,
base,model,"ir.module.module,summary",base.module_account_reports_cash_basis,Add cash basis functionality for reports,,
base,model,"ir.module.module,summary",base.module_website_slides_survey,Add certification capabilities to your courses,,
base,model,"ir.module.module,summary",base.module_hr_skills_survey,Add certification to resumé of your employees,,
base,model,"ir.module.module,summary",base.module_hr_skills_slides,Add completed courses to resumé of your employees,,
base,model,"ir.module.module,summary",base.module_social_crm,Add crm UTM info on social,,
base,model,"ir.module.module,summary",base.module_website_sale_delivery,Add delivery costs to online sales,,
base,model,"ir.module.module,summary",base.module_base_address_extended,Add extra fields on addresses,,
base,model_terms,"ir.ui.view,arch_db",base.act_report_xml_view,Add in the 'Print' menu,,
base,model,"ir.module.module,summary",base.module_mass_mailing_crm,Add lead / opportunities UTM info on mass mailing,,
base,model,"ir.module.module,summary",base.module_im_livechat_mail_bot,Add livechat support for OdooBot,,
base,model,"ir.module.module,summary",base.module_social_sale,Add sale UTM info on social,,
base,model,"ir.module.module,summary",base.module_mass_mailing_sale,Add sale order UTM info on mass mailing,,
base,model,"ir.module.module,summary",base.module_sale_product_matrix,Add variants to Sales Order through a grid entry.,,
base,model_terms,"ir.ui.view,arch_db",base.contact,Address,,
base,model_terms,"ir.ui.view,arch_db",base.res_partner_view_form_private,Address,,
base,model_terms,"ir.ui.view,arch_db",base.view_company_form,Address,,
base,model_terms,"ir.ui.view,arch_db",base.view_partner_address_form,Address,,
base,model_terms,"ir.ui.view,arch_db",base.view_partner_form,Address,,
base,model_terms,"ir.ui.view,arch_db",base.view_partner_short_form,Address,,
base,model,"ir.model,name",base.model_format_address_mixin,Address Format,,
base,model,"ir.model.fields,field_description",base.field_res_partner__type,Address Type,,
base,model,"ir.model.fields,field_description",base.field_res_users__type,Address Type,,
base,model_terms,"ir.ui.view,arch_db",base.view_country_form,Address format...,,
base,code,addons/base/models/ir_qweb_fields.py,638,Address separator,,
base,model,"ir.module.module,description",base.module_contacts_enterprise,Adds notably the map view of contact,,
base,model,"ir.module.module,description",base.module_auth_ldap,"Adds support for authentication by LDAP server.
===============================================
This module allows users to login with their LDAP username and password, and
will automatically create Odoo users for them on the fly.

**Note:** This module only work on servers that have Python's ``python-ldap`` module installed.

Configuration:
--------------
After installing this module, you need to configure the LDAP parameters in the
General Settings menu. Different companies may have different
LDAP servers, as long as they have unique usernames (usernames need to be unique
in Odoo, even across multiple companies).

Anonymous LDAP binding is also supported (for LDAP servers that allow it), by
simply keeping the LDAP user and password empty in the LDAP configuration.
This does not allow anonymous authentication for users, it is only for the master
LDAP account that is used to verify if a user exists before attempting to
authenticate it.

Securing the connection with STARTTLS is available for LDAP servers supporting
it, by enabling the TLS option in the LDAP configuration.

For further options configuring the LDAP settings, refer to the ldap.conf
manpage: manpage:`ldap.conf(5)`.

Security Considerations:
------------------------
Users' LDAP passwords are never stored in the Odoo database, the LDAP server
is queried whenever a user needs to be authenticated. No duplication of the
password occurs, and passwords are managed in one place only.

Odoo does not manage password changes in the LDAP, so any change of password
should be conducted by other means in the LDAP directory directly (for LDAP users).

It is also possible to have local Odoo users in the database along with
LDAP-authenticated users (the Administrator account is one obvious example).

Here is how it works:
---------------------
    * The system first attempts to authenticate users against the local Odoo
      database;
    * if this authentication fails (for example because the user has no local
      password), the system then attempts to authenticate against LDAP;

As LDAP users have blank passwords by default in the local Odoo database
(which means no access), the first step always fails and the LDAP server is
queried to do the authentication.

Enabling STARTTLS ensures that the authentication query to the LDAP server is
encrypted.

User Template:
--------------
In the LDAP configuration on the General Settings, it is possible to select a *User
Template*. If set, this user will be used as template to create the local users
whenever someone authenticates for the first time via LDAP authentication. This
allows pre-setting the default groups and menus of the first-time users.

**Warning:** if you set a password for the user template, this password will be
         assigned as local password for each new LDAP user, effectively setting
         a *master password* for these users (until manually changed). You
         usually do not want this. One easy way to setup a template user is to
         login once with a valid LDAP user, let Odoo create a blank local
         user with the same login (and a blank password), then rename this new
         user to a username that does not exist in LDAP, and setup its groups
",,
base,model,"ir.module.category,name",base.module_category_administration,Administration,,
base,model,"ir.module.category,name",base.module_category_administration_administration,Administration,,
base,model_terms,"ir.ui.view,arch_db",base.user_groups_view,Administration,,
base,model,"res.partner.industry,name",base.res_partner_industry_N,Administrative,,
base,model,"ir.model.fields,help",base.field_res_country_state__name,"Administrative divisions of a country. E.g. Fed. State, Departement, Canton",,
base,code,addons/base/models/ir_model.py,1252,Administrator access is required to uninstall a module,,
base,code,addons/base/models/ir_model.py,1381,Administrator access is required to uninstall a module,,
base,code,addons/base/models/ir_model.py,1851,Administrator access is required to uninstall a module,,
base,model_terms,"ir.ui.view,arch_db",base.view_country_form,Advanced Address Formatting,,
base,model,"ir.module.module,shortdesc",base.module_website_event_track,Advanced Events,,
base,model,"ir.module.module,shortdesc",base.module_website_event_track_gantt,Advanced Events Gantt,,
base,model,"ir.module.module,summary",base.module_purchase_enterprise,Advanced Features for Purchase Management,,
base,model,"ir.module.module,summary",base.module_sale_enterprise,Advanced Features for Sale Management,,
base,model_terms,"ir.ui.view,arch_db",base.act_report_xml_view,Advanced Properties,,
base,model_terms,"ir.ui.view,arch_db",base.view_model_fields_form,Advanced Properties,,
base,model_terms,"ir.ui.view,arch_db",base.view_model_form,Advanced Properties,,
base,model,"ir.module.module,summary",base.module_crm_enterprise,Advanced features for CRM,,
base,model,"ir.module.module,summary",base.module_im_livechat_enterprise,Advanced features for Live Chat,,
base,model,"ir.module.module,summary",base.module_pos_enterprise,Advanced features for PoS,,
base,model,"ir.module.module,summary",base.module_stock_enterprise,Advanced features for Stock,,
base,model,"ir.module.module,summary",base.module_stock_account_enterprise,Advanced features for stock_account,,
base,model,"ir.module.module,description",base.module_payment_adyen,Adyen Payment Acquirer,,
base,model,"ir.module.module,shortdesc",base.module_payment_adyen,Adyen Payment Acquirer,,
base,model,"ir.model.fields.selection,name",base.selection__ir_module_module__license__agpl-3,Affero GPL-3,,
base,model,"res.country,name",base.af,Afghanistan,,
base,model,"ir.model.fields.selection,name",base.selection__res_country__name_position__after,After Address,,
base,model,"ir.model.fields.selection,name",base.selection__res_currency__position__after,After Amount,,
base,model,"ir.module.category,description",base.module_category_operations_helpdesk,After-sales services,,
base,model,"res.partner.industry,name",base.res_partner_industry_A,Agriculture,,
base,model,"res.country,name",base.al,Albania,,
base,model,"res.country,name",base.dz,Algeria,,
base,model,"ir.module.module,shortdesc",base.module_l10n_dz,Algeria - Accounting,,
base,model,"ir.module.module,description",base.module_payment_alipay,Alipay Payment Acquirer,,
base,model,"ir.module.module,shortdesc",base.module_payment_alipay,Alipay Payment Acquirer,,
base,model_terms,"ir.ui.view,arch_db",base.ir_cron_view_search,All,,
base,code,addons/base/wizard/base_partner_merge.py,298,All contacts must have the same email. Only the Administrator can merge contacts with different emails.,,
base,model_terms,"ir.ui.view,arch_db",base.onboarding_step,All done!,,
base,model,"ir.model.fields,help",base.field_res_partner__lang,All the emails and documents sent to this contact will be translated in this language.,,
base,model,"ir.model.fields,help",base.field_res_users__lang,All the emails and documents sent to this contact will be translated in this language.,,
base,model,"ir.module.module,description",base.module_account_consolidation,All you need to make financial consolidation,,
base,model,"ir.module.module,summary",base.module_account_consolidation,All you need to make financial consolidation,,
base,model,"ir.module.module,summary",base.module_hr_holidays,Allocate time off and follow time off requests,,
base,model,"ir.module.module,summary",base.module_pos_reprint,Allow cashier to reprint receipts,,
base,model,"ir.module.module,summary",base.module_helpdesk_fsm,Allow generating fsm tasks from ticket,,
base,model,"ir.module.module,summary",base.module_ocn_client,Allow push notification to devices,,
base,model,"ir.module.module,summary",base.module_website_sale_comparison,Allow shoppers to compare products based on their attributes,,
base,model,"ir.module.module,summary",base.module_website_sale_wishlist,Allow shoppers to enlist products,,
base,model,"ir.module.module,summary",base.module_pos_cash_rounding,Allow specific rounding in pos,,
base,model,"ir.module.module,summary",base.module_website_mail_channel,Allow visitors to join public mail channels,,
base,model,"ir.module.module,summary",base.module_odoo_referral,Allow you to refer your friends to Odoo and get rewards,,
base,model,"ir.module.module,summary",base.module_odoo_referral_portal,Allow you to refer your friends to Odoo and get rewards - Deprecated,,
base,model_terms,"ir.ui.view,arch_db",base.view_users_form,Allowed Companies,,
base,model,"ir.module.module,summary",base.module_stock_barcode_quality_control,Allows the usage of quality checks within the barcode views,,
base,model,"ir.module.module,description",base.module_web_map,Allows the viewing of records on a map,,
base,model,"ir.module.module,description",base.module_website_profile,"Allows to access the website profile of the users and see their statistics (karma, badges, etc..)",,
base,model,"ir.module.module,summary",base.module_website_slides_forum,Allows to link forum on a course,,
base,model,"ir.module.module,summary",base.module_sale_coupon_delivery,Allows to offer free shippings in coupon reward,,
base,model,"ir.module.module,description",base.module_website_sale_coupon_delivery,Allows to offer free shippings in coupon reward on eCommerce,,
base,model,"ir.module.module,summary",base.module_website_sale_coupon_delivery,Allows to offer free shippings in coupon reward on eCommerce,,
base,model,"ir.module.module,summary",base.module_website_sms,Allows to send sms to website visitor,,
base,model,"ir.module.module,description",base.module_website_crm_sms,Allows to send sms to website visitor if the visitor is linked to a lead.,,
base,model,"ir.module.module,description",base.module_website_sms,Allows to send sms to website visitor if the visitor is linked to a partner.,,
base,model,"ir.module.module,summary",base.module_website_crm_sms,Allows to send sms to website visitor that have lead,,
base,model,"ir.module.module,shortdesc",base.module_sale_amazon,Amazon Connector,,
base,model,"ir.module.module,shortdesc",base.module_sale_amazon_authentication,Amazon/Authentication Patch,,
base,model,"ir.module.module,shortdesc",base.module_sale_amazon_delivery,Amazon/Delivery Bridge,,
base,model,"ir.module.module,shortdesc",base.module_sale_amazon_taxcloud,Amazon/TaxCloud Bridge,,
base,code,addons/base/models/ir_fields.py,403,"Ambiguous specification for field '%(field)s', only provide one of name, external id or database id",,
base,model,"res.country,name",base.as,American Samoa,,
base,model_terms,"ir.ui.view,arch_db",base.layout_preview,Amount,,
base,model,"ir.model.fields,help",base.field_ir_actions_client__tag,"An arbitrary string, interpreted by the client according to its own needs and wishes. There is no central tag repository across clients.",,
base,model,"ir.model.fields,help",base.field_ir_module_module__auto_install,"An auto-installable module is automatically installed by the system when all its dependencies are satisfied. If the module has no dependency, it is always installed.",,
base,model,"ir.module.module,shortdesc",base.module_analytic,Analytic Accounting,,
base,model,"ir.module.module,shortdesc",base.module_analytic_enterprise,Analytic Accounting Enterprise,,
base,model,"ir.module.module,summary",base.module_mrp_account,Analytic accounting in Manufacturing,,
base,model,"ir.module.module,summary",base.module_mrp_account_enterprise,Analytic accounting in Manufacturing,,
base,model,"res.country,name",base.ad,Andorra,,
base,model,"res.country,name",base.ao,Angola,,
base,model,"res.country,name",base.ai,Anguilla,,
base,model,"res.country,name",base.aq,Antarctica,,
base,model,"res.country,name",base.ag,Antigua and Barbuda,,
base,model,"ir.actions.client,name",base.modules_act_cl,App Store,,
base,model,"ir.ui.menu,name",base.module_mi,App Store,,
base,model,"ir.model.fields,help",base.field_base_document_layout__report_header,Appears by default on the top right corner of your printed documents (report header).,,
base,model,"ir.model.fields,help",base.field_res_company__report_header,Appears by default on the top right corner of your printed documents (report header).,,
base,model,"ir.model,name",base.model_ir_module_category,Application,,
base,model,"ir.model.fields,field_description",base.field_ir_module_module__application,Application,,
base,model,"ir.model.fields,field_description",base.field_res_groups__category_id,Application,,
base,model,"ir.ui.menu,name",base.menu_translation_app,Application Terms,,
base,model_terms,"ir.ui.view,arch_db",base.base_onboarding_company_form,Apply,,
base,model_terms,"ir.ui.view,arch_db",base.res_config_view_base,Apply,,
base,code,addons/base/models/ir_module.py,664,Apply Schedule Upgrade,,
base,model,"ir.actions.act_window,name",base.action_view_base_module_upgrade,Apply Schedule Upgrade,,
base,model_terms,"ir.ui.view,arch_db",base.view_base_module_upgrade_install,Apply Schedule Upgrade,,
base,model,"ir.ui.menu,name",base.menu_view_base_module_upgrade,Apply Scheduled Upgrades,,
base,model,"ir.model.fields,field_description",base.field_ir_rule__perm_create,Apply for Create,,
base,model,"ir.model.fields,field_description",base.field_ir_rule__perm_unlink,Apply for Delete,,
base,model,"ir.model.fields,field_description",base.field_ir_rule__perm_read,Apply for Read,,
base,model,"ir.model.fields,field_description",base.field_ir_rule__perm_write,Apply for Write,,
base,model,"ir.module.module,shortdesc",base.module_website_calendar,Appointments,,
base,model,"ir.module.module,shortdesc",base.module_hr_appraisal,Appraisal,,
base,model,"ir.module.category,name",base.module_category_human_resources_appraisals,Appraisals,,
base,model,"ir.module.category,name",base.module_category_human_resources_approvals,Approvals,,
base,model,"ir.module.module,shortdesc",base.module_approvals,Approvals,,
base,model,"ir.actions.act_window,name",base.open_module_tree,Apps,,
base,model,"ir.ui.menu,name",base.menu_apps,Apps,,
base,model,"ir.ui.menu,name",base.menu_management,Apps,,
base,model_terms,"ir.ui.view,arch_db",base.module_tree,Apps,,
base,model_terms,"ir.ui.view,arch_db",base.view_module_filter,Apps,,
base,model,"ir.model.fields,field_description",base.field_base_language_export__modules,Apps To Export,,
base,model,"ir.model.fields,field_description",base.field_base_module_upgrade__module_info,Apps to Update,,
base,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,Apps:,,
base,model,"ir.model.fields,field_description",base.field_ir_ui_view__arch_db,Arch Blob,,
base,model,"ir.model.fields,field_description",base.field_ir_ui_view__arch_fs,Arch Filename,,
base,model_terms,"ir.ui.view,arch_db",base.view_view_form,Architecture,,
base,model,"ir.model.fields,field_description",base.field_reset_view_arch_wizard__arch_diff,Architecture Diff,,
base,model_terms,"ir.ui.view,arch_db",base.edit_menu_access_search,Archived,,
base,model_terms,"ir.ui.view,arch_db",base.ir_access_view_search,Archived,,
base,model_terms,"ir.ui.view,arch_db",base.ir_cron_view_search,Archived,,
base,model_terms,"ir.ui.view,arch_db",base.ir_filters_view_search,Archived,,
base,model_terms,"ir.ui.view,arch_db",base.res_bank_view_search,Archived,,
base,model_terms,"ir.ui.view,arch_db",base.res_partner_category_view_search,Archived,,
base,model_terms,"ir.ui.view,arch_db",base.res_partner_industry_view_search,Archived,,
base,model_terms,"ir.ui.view,arch_db",base.view_ir_mail_server_search,Archived,,
base,model_terms,"ir.ui.view,arch_db",base.view_partner_form,Archived,,
base,model_terms,"ir.ui.view,arch_db",base.view_res_bank_form,Archived,,
base,model_terms,"ir.ui.view,arch_db",base.view_res_partner_filter,Archived,,
base,model_terms,"ir.ui.view,arch_db",base.view_rule_search,Archived,,
base,model_terms,"ir.ui.view,arch_db",base.view_sequence_search,Archived,,
base,model_terms,"ir.ui.view,arch_db",base.view_users_form,Archived,,
base,model_terms,"ir.ui.view,arch_db",base.base_partner_merge_automatic_wizard_form,Are you sure to execute the automatic merge of your contacts ?,,
base,model_terms,"ir.ui.view,arch_db",base.base_partner_merge_automatic_wizard_form,Are you sure to execute the list of automatic merges of your contacts ?,,
base,model,"res.country,name",base.ar,Argentina,,
base,model,"ir.module.module,shortdesc",base.module_l10n_ar,Argentinian Accounting,,
base,model,"ir.module.module,shortdesc",base.module_l10n_ar_reports,Argentinian Accounting Reports,,
base,model,"ir.module.module,shortdesc",base.module_l10n_ar_edi,Argentinian Electronic Invoicing,,
base,model,"ir.model.fields,help",base.field_ir_actions_client__params,Arguments sent to the client along with the view tag,,
base,model,"res.country,name",base.am,Armenia,,
base,model,"res.country,name",base.aw,Aruba,,
base,model,"ir.module.module,summary",base.module_hr_appraisal,Assess your employees,,
base,model,"ir.module.module,shortdesc",base.module_account_asset,Assets Management,,
base,model,"ir.model.fields,field_description",base.field_report_paperformat__report_ids,Associated reports,,
base,model,"ir.module.module,shortdesc",base.module_association,Associations Management,,
base,code,addons/base/models/res_lang.py,61,At least one language must be active.,,
base,model_terms,"ir.actions.act_window,help",base.action_attachment,Attach a new document,,
base,model_terms,"ir.ui.view,arch_db",base.view_attachment_form,Attached To,,
base,model,"ir.model,name",base.model_ir_attachment,Attachment,,
base,model_terms,"ir.ui.view,arch_db",base.view_attachment_search,Attachment,,
base,model,"ir.actions.act_window,name",base.action_attachment,Attachments,,
base,model,"ir.ui.menu,name",base.menu_action_attachment,Attachments,,
base,model_terms,"ir.ui.view,arch_db",base.view_attachment_form,Attachments,,
base,model_terms,"ir.ui.view,arch_db",base.view_attachment_search,Attachments,,
base,model_terms,"ir.ui.view,arch_db",base.view_attachment_tree,Attachments,,
base,model,"ir.module.module,shortdesc",base.module_attachment_indexation,Attachments List and Document Indexation,,
base,model,"ir.module.category,name",base.module_category_human_resources_attendances,Attendances,,
base,model,"ir.module.module,shortdesc",base.module_hr_attendance,Attendances,,
base,model,"ir.module.module,summary",base.module_website_mass_mailing,Attract visitors to subscribe to mailing lists,,
base,model,"res.country,name",base.au,Australia,,
base,model,"ir.module.module,shortdesc",base.module_l10n_au,Australian - Accounting,,
base,model,"res.country,name",base.at,Austria,,
base,model,"ir.module.module,shortdesc",base.module_l10n_at,Austria - Accounting,,
base,model,"ir.module.module,shortdesc",base.module_l10n_at_reports,Austria - Accounting Reports,,
base,model,"ir.module.module,summary",base.module_l10n_at_reports,Austrian Financial Reports,,
base,model,"ir.module.module,summary",base.module_l10n_at,Austrian Standardized Charts & Tax,,
base,model,"ir.module.module,shortdesc",base.module_auth_ldap,Authentication via LDAP,,
base,model,"ir.model.fields,field_description",base.field_ir_module_module__author,Author,,
base,model_terms,"ir.ui.view,arch_db",base.view_module_filter,Author,,
base,model_terms,"ir.ui.view,arch_db",base.module_form,Author Name,,
base,model,"ir.module.module,description",base.module_payment_authorize,Authorize.Net Payment Acquirer,,
base,model,"ir.module.module,shortdesc",base.module_payment_authorize,Authorize.Net Payment Acquirer,,
base,model,"ir.model.fields,field_description",base.field_ir_module_module_dependency__auto_install_required,Auto Install Required,,
base,model,"ir.module.module,summary",base.module_partner_autocomplete,Auto-complete partner companies' data,,
base,model,"ir.module.module,summary",base.module_partner_autocomplete_address_extended,Autocomplete extended addresses,,
base,model,"ir.module.module,shortdesc",base.module_base_automation,Automated Action Rules,,
base,model,"ir.module.module,shortdesc",base.module_base_automation_hr_contract,Automated Action based on Employee Contracts,,
base,model,"ir.module.module,shortdesc",base.module_base_gengo,Automated Translations through Gengo API,,
base,model,"ir.model.fields,field_description",base.field_ir_module_module__auto_install,Automatic Installation,,
base,model_terms,"ir.ui.view,arch_db",base.base_partner_merge_automatic_wizard_form,Automatic Merge Wizard,,
base,model,"ir.model,name",base.model_ir_autovacuum,Automatic Vacuum,,
base,code,addons/base/models/ir_module.py,758,Automatic install of downloaded Apps is currently disabled.,,
base,model,"ir.module.module,summary",base.module_account_invoice_extract_purchase,Automatically finds the purchase order linked to a vendor bill when using invoice extraction,,
base,model,"ir.model.fields,help",base.field_ir_translation__state,Automatically set to let administators find new terms that might need to be translated,,
base,model,"ir.ui.menu,name",base.menu_automation,Automation,,
base,model_terms,"ir.ui.view,arch_db",base.ir_filters_view_form,Available for User,,
base,model_terms,"ir.ui.view,arch_db",base.view_partner_form,Avatar,,
base,model_terms,"ir.ui.view,arch_db",base.view_res_users_kanban,Avatar,,
base,model,"res.country,name",base.az,Azerbaijan,,
base,model,"res.partner.industry,full_name",base.res_partner_industry_B,B MINING AND QUARRYING,,
base,model,"ir.model.fields.selection,name",base.selection__report_paperformat__format__b0,B0  14  1000 x 1414 mm,,
base,model,"ir.model.fields.selection,name",base.selection__report_paperformat__format__b1,B1  15  707 x 1000 mm,,
base,model,"ir.model.fields.selection,name",base.selection__report_paperformat__format__b10,B10    16  31 x 44 mm,,
base,model,"ir.model.fields.selection,name",base.selection__report_paperformat__format__b2,B2  17  500 x 707 mm,,
base,model,"ir.model.fields.selection,name",base.selection__report_paperformat__format__b3,B3  18  353 x 500 mm,,
base,model,"ir.model.fields.selection,name",base.selection__report_paperformat__format__b4,B4  19  250 x 353 mm,,
base,model,"ir.model.fields.selection,name",base.selection__report_paperformat__format__b5,"B5  1   176 x 250 mm, 6.93 x 9.84 inches",,
base,model,"ir.model.fields.selection,name",base.selection__report_paperformat__format__b6,B6  20  125 x 176 mm,,
base,model,"ir.model.fields.selection,name",base.selection__report_paperformat__format__b7,B7  21  88 x 125 mm,,
base,model,"ir.model.fields.selection,name",base.selection__report_paperformat__format__b8,B8  22  62 x 88 mm,,
base,model,"ir.model.fields.selection,name",base.selection__report_paperformat__format__b9,B9  23  33 x 62 mm,,
base,code,addons/translate.py,549,Bad file format: %s,,
base,model,"res.country,name",base.bs,Bahamas,,
base,model,"res.country,name",base.bh,Bahrain,,
base,model,"res.country,name",base.bd,Bangladesh,,
base,model,"ir.model,name",base.model_res_bank,Bank,,
base,model,"ir.model.fields,field_description",base.field_res_partner_bank__bank_id,Bank,,
base,model_terms,"ir.ui.view,arch_db",base.view_res_bank_form,Bank,,
base,model,"ir.actions.act_window,name",base.action_res_partner_bank_account_form,Bank Accounts,,
base,model,"ir.model,name",base.model_res_partner_bank,Bank Accounts,,
base,model,"ir.model.fields,field_description",base.field_res_company__bank_ids,Bank Accounts,,
base,model_terms,"ir.ui.view,arch_db",base.res_partner_view_form_private,Bank Accounts,,
base,model_terms,"ir.ui.view,arch_db",base.view_partner_bank_search,Bank Accounts,,
base,model_terms,"ir.ui.view,arch_db",base.view_partner_bank_tree,Bank Accounts,,
base,model_terms,"ir.ui.view,arch_db",base.view_res_bank_form,Bank Address,,
base,model,"ir.model.fields,field_description",base.field_res_bank__bic,Bank Identifier Code,,
base,model,"ir.model.fields,field_description",base.field_res_partner_bank__bank_bic,Bank Identifier Code,,
base,model_terms,"ir.ui.view,arch_db",base.view_partner_bank_search,Bank Name,,
base,model_terms,"ir.ui.view,arch_db",base.view_partner_bank_form,Bank account,,
base,model,"ir.model.fields,help",base.field_res_partner_bank__acc_type,Bank account type: Normal or IBAN. Inferred from the bank account number.,,
base,model,"ir.model.fields,help",base.field_res_company__bank_ids,Bank accounts related to this company,,
base,model,"ir.actions.act_window,name",base.action_res_bank_form,Banks,,
base,model,"ir.model.fields,field_description",base.field_res_partner__bank_ids,Banks,,
base,model,"ir.model.fields,field_description",base.field_res_users__bank_ids,Banks,,
base,model_terms,"ir.ui.view,arch_db",base.view_res_bank_tree,Banks,,
base,model,"res.country,name",base.bb,Barbados,,
base,model,"ir.module.module,shortdesc",base.module_barcodes,Barcode,,
base,model,"ir.module.module,shortdesc",base.module_stock_barcode,Barcode,,
base,model,"ir.module.module,shortdesc",base.module_stock_barcode_quality_control,Barcode Quality bridge module,,
base,model,"ir.module.module,shortdesc",base.module_barcodes_mobile,Barcode in Mobile,,
base,model,"ir.module.module,summary",base.module_barcodes_mobile,Barcode scan in Mobile,,
base,code,addons/base/models/ir_qweb_fields.py,611,Barcode symbology,,
base,code,addons/base/models/ir_qweb_fields.py,611,"Barcode type, eg: UPCA, EAN13, Code128",,
base,model,"ir.model,name",base.model_base,Base,,
base,model,"ir.module.module,shortdesc",base.module_base,Base,,
base,model_terms,"ir.ui.view,arch_db",base.view_model_fields_search,Base,,
base,model_terms,"ir.ui.view,arch_db",base.view_model_search,Base,,
base,model,"ir.model.fields.selection,name",base.selection__ir_model_fields__state__base,Base Field,,
base,code,addons/base/models/res_lang.py,258,Base Language 'en_US' can not be deleted.,,
base,model,"ir.module.module,summary",base.module_payment,Base Module for Payment Acquirers,,
base,model,"ir.model.fields.selection,name",base.selection__ir_model__state__base,Base Object,,
base,model_terms,"ir.ui.view,arch_db",base.view_model_fields_form,Base Properties,,
base,model_terms,"ir.ui.view,arch_db",base.view_model_form,Base Properties,,
base,model,"ir.model.fields,field_description",base.field_ir_ui_view__arch_base,Base View Architecture,,
base,model,"ir.module.module,shortdesc",base.module_base_import,Base import,,
base,model,"ir.module.module,shortdesc",base.module_base_import_module,Base import module,,
base,model,"ir.model.fields.selection,name",base.selection__ir_ui_view__mode__primary,Base view,,
base,model,"ir.actions.server,name",base.autovacuum_job_ir_actions_server,Base: Auto-vacuum internal data,,
